pair,signal,entry_time,exit_time,entry_price,exit_price,bars_held,exit_reason,pips,win
GBPCHF,BUY,2025-01-13 02:30:00,2025-01-13 14:20:00,1.11713,1.11396,142,RSI=80.9,-34.69999999999895,0
GBPCHF,BUY,2025-01-15 07:15:00,2025-01-15 10:35:00,1.11102,1.11498,40,RSI=83.8,36.600000000001856,1
GBPCHF,BUY,2025-01-17 08:05:00,2025-01-17 10:05:00,1.11035,1.11182,24,RSI=80.2,11.700000000000824,1
GBPCHF,BUY,2025-01-20 09:20:00,2025-01-20 11:35:00,1.11219,1.11449,27,RSI=85.3,19.999999999999687,1
GBPCHF,BUY,2025-01-24 07:55:00,2025-01-24 10:10:00,1.12067,1.12423,27,RSI=80.7,32.60000000000007,1
GBPCHF,BUY,2025-01-27 07:45:00,2025-01-27 13:05:00,1.12736,1.12387,64,RSI=84.6,-37.89999999999993,0
GBPCHF,BUY,2025-01-28 12:10:00,2025-01-28 16:10:00,1.12619,1.12632,48,RSI=84.7,-1.7000000000003654,0
GBPCHF,BUY,2025-01-31 14:35:00,2025-02-03 05:55:00,1.12806,1.1247,184,RSI=87.6,-36.60000000000029,0
GBPCHF,BUY,2025-02-05 15:20:00,2025-02-05 21:55:00,1.12693,1.12734,79,RSI=89.3,1.1000000000002144,1
GBPCHF,BUY,2025-02-06 08:20:00,2025-02-06 14:40:00,1.12635,1.12338,76,RSI=80.7,-32.69999999999917,0
GBPCHF,BUY,2025-02-10 08:45:00,2025-02-10 09:45:00,1.12825,1.12985,12,RSI=99.4,13.000000000000458,1
GBPCHF,BUY,2025-02-10 14:50:00,2025-02-11 04:00:00,1.12677,1.12623,158,RSI=82.1,-8.39999999999985,0
GBPCHF,BUY,2025-02-12 09:25:00,2025-02-12 17:25:00,1.13376,1.13745,96,RSI=86.2,33.89999999999971,1
GBPCHF,BUY,2025-02-13 08:50:00,2025-02-13 20:55:00,1.13371,1.13421,145,RSI=81.6,1.9999999999994489,1
GBPCHF,BUY,2025-02-19 10:30:00,2025-02-19 15:30:00,1.13939,1.13776,60,RSI=85.2,-19.299999999997983,0
GBPCHF,BUY,2025-02-21 09:15:00,2025-02-23 23:50:00,1.13597,1.13645,175,RSI=86.5,1.800000000000359,1
GBPCHF,BUY,2025-02-24 07:55:00,2025-02-24 09:15:00,1.13326,1.13658,16,RSI=80.4,30.199999999999896,1
GBPCHF,BUY,2025-02-24 15:05:00,2025-02-24 17:05:00,1.13275,1.13313,24,RSI=80.2,0.8000000000004693,1
GBPCHF,BUY,2025-02-28 16:45:00,2025-03-02 23:30:00,1.13527,1.13765,81,RSI=84.1,20.800000000000487,1
GBPCHF,BUY,2025-03-05 09:50:00,2025-03-05 11:30:00,1.13779,1.1398,20,RSI=80.9,17.099999999998452,1
GBPCHF,BUY,2025-03-05 13:50:00,2025-03-05 17:45:00,1.13706,1.14708,47,RSI=87.5,97.2000000000014,1
GBPCHF,BUY,2025-03-13 13:15:00,2025-03-14 00:45:00,1.14111,1.14356,138,RSI=91.6,21.499999999998412,1
GBPCHF,BUY,2025-03-26 09:15:00,2025-03-27 01:10:00,1.13997,1.13879,191,RSI=80.4,-14.799999999999587,0
GBPCHF,BUY,2025-03-28 12:20:00,2025-03-28 19:25:00,1.14188,1.14088,85,RSI=80.4,-13.000000000001117,0
GBPCHF,BUY,2025-04-01 08:50:00,2025-04-01 16:05:00,1.13949,1.14054,87,RSI=80.3,7.500000000002173,1
GBPCHF,BUY,2025-04-02 01:30:00,2025-04-02 10:25:00,1.14114,1.14382,107,RSI=84.3,23.800000000000157,1
GBPCHF,BUY,2025-04-04 08:10:00,2025-04-04 19:10:00,1.11518,1.11161,132,RSI=81.3,-38.70000000000073,0
GBPCHF,BUY,2025-04-06 22:45:00,2025-04-07 09:45:00,1.09606,1.09731,132,RSI=83.1,9.499999999999734,1
GBPCHF,BUY,2025-04-09 13:05:00,2025-04-09 19:40:00,1.07374,1.09517,79,RSI=80.5,211.30000000000058,1
GBPCHF,BUY,2025-04-23 22:45:00,2025-04-24 00:20:00,1.0987,1.10094,19,RSI=81.7,19.400000000000198,1
GBPCHF,BUY,2025-04-30 14:35:00,2025-04-30 19:20:00,1.09852,1.09822,57,RSI=81.9,-5.99999999999967,0
GBPCHF,BUY,2025-05-02 09:40:00,2025-05-02 14:05:00,1.09812,1.09953,53,RSI=81.1,11.099999999999113,1
GBPCHF,BUY,2025-05-05 09:55:00,2025-05-06 01:35:00,1.0961,1.09375,188,RSI=84.8,-26.50000000000074,0
GBPCHF,BUY,2025-05-07 11:00:00,2025-05-07 23:35:00,1.0989,1.09434,151,RSI=80.8,-48.59999999999897,0
GBPCHF,BUY,2025-05-14 10:50:00,2025-05-14 12:00:00,1.11165,1.11484,14,RSI=83.5,28.90000000000026,1
GBPCHF,BUY,2025-05-18 22:20:00,2025-05-19 00:40:00,1.11021,1.11094,27,RSI=80.1,4.3000000000011935,1
GBPCHF,BUY,2025-05-20 22:15:00,2025-05-21 13:10:00,1.10918,1.10738,179,RSI=80.3,-21.000000000000234,0
GBPCHF,BUY,2025-05-23 12:55:00,2025-05-25 23:15:00,1.10946,1.11202,124,RSI=90.6,22.600000000001177,1
GBPCHF,BUY,2025-05-26 22:25:00,2025-05-27 04:45:00,1.11089,1.11289,76,RSI=81.8,17.000000000000018,1
GBPCHF,BUY,2025-05-28 03:25:00,2025-05-28 16:55:00,1.11692,1.11396,162,RSI=80.3,-32.599999999998516,0
GBPCHF,BUY,2025-05-29 14:10:00,2025-05-30 06:40:00,1.11235,1.10937,198,RSI=86.4,-32.79999999999983,0
GBPCHF,BUY,2025-06-04 12:35:00,2025-06-05 04:40:00,1.11338,1.10954,192,RSI=80.5,-41.40000000000065,0
GBPCHF,BUY,2025-06-06 09:05:00,2025-06-09 01:50:00,1.11188,1.11289,201,RSI=81.5,7.099999999999553,1
GBPCHF,BUY,2025-06-10 07:55:00,2025-06-10 23:55:00,1.10926,1.11072,192,RSI=85.8,11.600000000000168,1
GBPCHF,BUY,2025-06-12 09:00:00,2025-06-12 10:20:00,1.10369,1.10568,16,RSI=83.9,16.899999999999363,1
GBPCHF,BUY,2025-06-13 01:45:00,2025-06-13 08:45:00,1.09501,1.1004,84,RSI=80.0,50.900000000000055,1
GBPCHF,BUY,2025-06-16 22:20:00,2025-06-16 23:25:00,1.10276,1.10519,13,RSI=85.4,21.299999999999322,1
GBPCHF,BUY,2025-06-17 08:35:00,2025-06-17 13:05:00,1.10261,1.1033,54,RSI=80.1,3.8999999999985735,1
GBPCHF,BUY,2025-06-18 12:05:00,2025-06-18 16:45:00,1.09921,1.10102,56,RSI=80.2,15.100000000000893,1
GBPCHF,BUY,2025-06-18 19:15:00,2025-06-19 00:10:00,1.09894,1.0984,59,RSI=82.4,-8.39999999999985,0
GBPCHF,BUY,2025-06-20 07:45:00,2025-06-20 10:05:00,1.09872,1.10077,28,RSI=87.3,17.500000000001073,1
GBPCHF,BUY,2025-06-22 22:15:00,2025-06-22 23:55:00,1.09432,1.09854,20,RSI=86.4,39.200000000001125,1
GBPCHF,BUY,2025-06-23 10:50:00,2025-06-23 15:05:00,1.09512,1.09807,51,RSI=80.4,26.50000000000008,1
GBPCHF,BUY,2025-06-30 08:30:00,2025-06-30 20:45:00,1.09402,1.08871,147,RSI=85.6,-56.099999999999255,0
GBPCHF,BUY,2025-07-02 13:40:00,2025-07-02 22:40:00,1.07808,1.08192,108,RSI=81.1,35.40000000000065,1
GBPCHF,BUY,2025-07-04 10:25:00,2025-07-04 20:10:00,1.08311,1.08387,117,RSI=86.6,4.599999999998718,1
GBPCHF,BUY,2025-07-08 10:30:00,2025-07-08 13:45:00,1.08375,1.08317,39,RSI=86.6,-8.80000000000025,0
GBPCHF,BUY,2025-07-08 15:10:00,2025-07-09 02:00:00,1.08104,1.08179,130,RSI=83.1,4.500000000000283,1
GBPCHF,BUY,2025-07-09 15:10:00,2025-07-10 02:25:00,1.08046,1.07864,135,RSI=80.1,-21.199999999999324,0
GBPCHF,BUY,2025-07-11 21:25:00,2025-07-14 09:05:00,1.07524,1.07503,140,RSI=80.8,-5.100000000000435,0
GBPCHF,BUY,2025-07-18 16:55:00,2025-07-21 00:10:00,1.07502,1.07505,85,RSI=84.0,-2.700000000000255,0
GBPCHF,BUY,2025-07-22 12:25:00,2025-07-23 00:10:00,1.07426,1.07199,141,RSI=85.7,-25.69999999999994,0
GBPCHF,SELL,2025-01-02 16:55:00,2025-01-02 22:00:00,1.1289,1.12804,61,RSI=10.0,5.600000000000828,1
GBPCHF,SELL,2025-01-03 04:00:00,2025-01-03 05:40:00,1.13026,1.12974,20,RSI=16.9,2.200000000000759,1
GBPCHF,SELL,2025-01-07 07:45:00,2025-01-07 15:15:00,1.13578,1.13551,90,RSI=18.4,-0.3000000000000756,0
GBPCHF,SELL,2025-01-08 10:35:00,2025-01-08 11:10:00,1.13502,1.13155,7,RSI=18.5,31.69999999999862,1
GBPCHF,SELL,2025-01-10 10:05:00,2025-01-10 16:40:00,1.12311,1.11962,79,RSI=15.1,31.89999999999993,1
GBPCHF,SELL,2025-01-13 14:25:00,2025-01-14 00:45:00,1.11397,1.11895,124,RSI=12.0,-52.79999999999984,0
GBPCHF,SELL,2025-01-15 10:40:00,2025-01-15 17:20:00,1.115,1.11502,80,RSI=18.2,-3.19999999999909,0
GBPCHF,SELL,2025-01-17 10:10:00,2025-01-17 18:00:00,1.1118,1.11339,94,RSI=20.0,-18.900000000002024,0
GBPCHF,SELL,2025-01-20 11:40:00,2025-01-21 01:00:00,1.11449,1.1144,160,RSI=12.1,-2.1000000000007653,0
GBPCHF,SELL,2025-01-21 14:40:00,2025-01-22 07:00:00,1.11623,1.11655,195,RSI=18.5,-6.199999999998759,0
GBPCHF,SELL,2025-01-23 09:55:00,2025-01-23 22:05:00,1.11737,1.12028,146,RSI=19.9,-32.09999999999968,0
GBPCHF,SELL,2025-01-24 10:15:00,2025-01-24 12:10:00,1.12424,1.12341,23,RSI=19.2,5.299999999998863,1
GBPCHF,SELL,2025-01-24 14:45:00,2025-01-26 22:05:00,1.12692,1.12977,88,RSI=15.3,-31.50000000000019,0
GBPCHF,SELL,2025-01-27 13:30:00,2025-01-27 16:10:00,1.12452,1.12297,32,RSI=15.6,12.499999999999403,1
GBPCHF,SELL,2025-02-03 14:00:00,2025-02-04 04:05:00,1.13118,1.13161,169,RSI=19.3,-7.299999999999304,0
GBPCHF,SELL,2025-02-06 14:45:00,2025-02-06 22:10:00,1.12339,1.12438,89,RSI=17.3,-12.899999999998242,0
GBPCHF,SELL,2025-02-07 07:25:00,2025-02-07 19:30:00,1.12725,1.12829,145,RSI=16.7,-13.399999999999297,0
GBPCHF,SELL,2025-02-11 11:55:00,2025-02-11 22:30:00,1.12882,1.13514,127,RSI=15.8,-66.20000000000103,0
GBPCHF,SELL,2025-02-21 06:55:00,2025-02-21 09:10:00,1.13851,1.13597,27,RSI=19.0,22.399999999999867,1
GBPCHF,SELL,2025-02-23 23:55:00,2025-02-24 07:50:00,1.13644,1.13324,95,RSI=11.2,28.999999999998696,1
GBPCHF,SELL,2025-02-24 09:20:00,2025-02-24 14:45:00,1.13658,1.13351,65,RSI=18.1,27.69999999999906,1
GBPCHF,SELL,2025-02-26 07:05:00,2025-02-26 19:15:00,1.13173,1.13328,146,RSI=19.7,-18.500000000001624,0
GBPCHF,SELL,2025-02-27 08:30:00,2025-02-27 20:10:00,1.13643,1.13351,140,RSI=12.9,26.200000000000337,1
GBPCHF,SELL,2025-02-28 07:50:00,2025-02-28 16:40:00,1.13509,1.13528,106,RSI=19.6,-4.900000000001345,0
GBPCHF,SELL,2025-03-02 23:40:00,2025-03-03 02:35:00,1.13785,1.13699,35,RSI=19.9,5.600000000000828,1
GBPCHF,SELL,2025-03-03 09:55:00,2025-03-03 20:10:00,1.13752,1.13769,119,RSI=15.6,-4.700000000000035,0
GBPCHF,SELL,2025-03-12 17:15:00,2025-03-12 22:00:00,1.1455,1.14141,57,RSI=15.3,37.89999999999927,1
GBPCHF,SELL,2025-03-17 12:15:00,2025-03-17 21:05:00,1.14482,1.14393,106,RSI=19.5,5.900000000000573,1
GBPCHF,SELL,2025-03-25 17:20:00,2025-03-26 09:05:00,1.14215,1.14041,189,RSI=17.8,14.400000000000748,1
GBPCHF,SELL,2025-03-27 10:25:00,2025-03-27 13:05:00,1.14236,1.14274,32,RSI=17.8,-6.80000000000047,0
GBPCHF,SELL,2025-03-27 16:25:00,2025-03-27 22:05:00,1.14381,1.14076,68,RSI=12.0,27.49999999999997,1
GBPCHF,SELL,2025-04-02 10:30:00,2025-04-02 14:10:00,1.14383,1.14225,44,RSI=19.3,12.799999999999148,1
GBPCHF,SELL,2025-04-02 18:15:00,2025-04-03 06:25:00,1.1462,1.14138,146,RSI=20.0,45.200000000000465,1
GBPCHF,SELL,2025-04-09 19:45:00,2025-04-10 09:05:00,1.09519,1.09377,156,RSI=12.1,11.200000000001989,1
GBPCHF,SELL,2025-04-15 11:05:00,2025-04-15 22:25:00,1.07949,1.08678,135,RSI=15.0,-75.90000000000018,0
GBPCHF,SELL,2025-04-16 09:35:00,2025-04-16 13:20:00,1.08528,1.08102,45,RSI=19.9,39.599999999999305,1
GBPCHF,SELL,2025-04-17 08:35:00,2025-04-17 20:20:00,1.08515,1.08584,141,RSI=19.9,-9.899999999998572,0
GBPCHF,SELL,2025-04-23 14:45:00,2025-04-23 22:40:00,1.09608,1.09869,93,RSI=13.1,-29.10000000000001,0
GBPCHF,SELL,2025-04-28 07:35:00,2025-04-28 18:05:00,1.10336,1.10106,126,RSI=15.7,19.999999999999687,1
GBPCHF,SELL,2025-05-06 08:15:00,2025-05-06 18:45:00,1.0971,1.09863,126,RSI=17.8,-18.300000000000313,0
GBPCHF,SELL,2025-05-08 03:05:00,2025-05-08 09:40:00,1.09771,1.09606,79,RSI=19.2,13.499999999999293,1
GBPCHF,SELL,2025-05-09 10:55:00,2025-05-12 03:30:00,1.10343,1.1071,199,RSI=11.4,-39.70000000000062,0
GBPCHF,SELL,2025-05-12 08:10:00,2025-05-12 17:05:00,1.11254,1.11214,107,RSI=20.0,1.0000000000017797,1
GBPCHF,SELL,2025-05-14 12:05:00,2025-05-14 22:00:00,1.11483,1.11523,119,RSI=18.1,-6.9999999999995595,0
GBPCHF,SELL,2025-05-22 12:30:00,2025-05-22 21:10:00,1.10875,1.11157,104,RSI=17.2,-31.200000000000443,0
GBPCHF,SELL,2025-05-23 09:10:00,2025-05-23 12:50:00,1.11388,1.10948,44,RSI=15.4,40.999999999999595,1
GBPCHF,SELL,2025-05-26 00:00:00,2025-05-26 15:10:00,1.11219,1.11309,182,RSI=16.3,-11.999999999999007,0
GBPCHF,SELL,2025-05-27 09:20:00,2025-05-27 22:10:00,1.11578,1.11541,153,RSI=12.5,0.6999999999998142,1
GBPCHF,SELL,2025-06-03 14:05:00,2025-06-03 19:30:00,1.11146,1.11364,65,RSI=13.2,-24.800000000000704,0
GBPCHF,SELL,2025-06-05 08:55:00,2025-06-05 15:15:00,1.11209,1.11185,76,RSI=18.9,-0.5999999999998205,0
GBPCHF,SELL,2025-06-13 08:50:00,2025-06-13 19:25:00,1.10041,1.10104,127,RSI=15.6,-9.299999999999084,0
GBPCHF,SELL,2025-06-16 08:00:00,2025-06-16 11:50:00,1.10274,1.10062,46,RSI=14.4,18.200000000001218,1
GBPCHF,SELL,2025-06-16 17:45:00,2025-06-16 22:05:00,1.10438,1.10256,52,RSI=15.6,15.199999999999328,1
GBPCHF,SELL,2025-06-19 11:20:00,2025-06-19 20:15:00,1.09801,1.09906,107,RSI=12.8,-13.499999999999952,0
GBPCHF,SELL,2025-06-20 10:30:00,2025-06-20 18:40:00,1.10155,1.09977,98,RSI=19.8,14.800000000001148,1
GBPCHF,SELL,2025-06-23 00:00:00,2025-06-23 04:00:00,1.09854,1.09777,48,RSI=18.6,4.700000000001594,1
GBPCHF,SELL,2025-06-29 23:50:00,2025-06-30 00:55:00,1.09597,1.09507,13,RSI=17.6,6.000000000001228,1
GBPCHF,SELL,2025-07-03 14:20:00,2025-07-04 00:40:00,1.08567,1.08541,124,RSI=19.6,-0.4000000000007307,0
GBPCHF,SELL,2025-07-07 13:25:00,2025-07-07 22:05:00,1.08681,1.08531,104,RSI=15.7,12.000000000000568,1
GBPCHF,SELL,2025-07-14 09:10:00,2025-07-14 16:10:00,1.07502,1.07133,84,RSI=16.3,33.90000000000193,1
GBPCHF,SELL,2025-07-16 13:05:00,2025-07-16 16:20:00,1.07653,1.07307,39,RSI=15.9,31.600000000000186,1
GBPCHF,SELL,2025-07-17 07:25:00,2025-07-17 09:15:00,1.07632,1.07544,22,RSI=17.4,5.799999999999918,1
GBPCHF,SELL,2025-07-21 00:15:00,2025-07-21 16:35:00,1.07503,1.07591,196,RSI=6.4,-11.799999999999917,0
GBPCHF,SELL,2025-07-22 10:15:00,2025-07-22 12:20:00,1.07577,1.07426,25,RSI=19.6,12.099999999999003,1
GBPCHF,SELL,2025-07-24 02:05:00,2025-07-24 03:00:00,1.07582,1.07572,11,RSI=18.5,-2.00000000000011,0
GBPCHF,SELL,2025-07-24 11:10:00,2025-07-24 17:35:00,1.07654,1.07356,77,RSI=19.5,26.799999999999827,1
GBPCHF,SELL,2025-07-24 23:30:00,2025-07-25 00:20:00,1.07412,1.07379,10,RSI=18.8,0.29999999999941424,1
GBPCHF,SELL,2025-07-25 02:55:00,2025-07-25 04:15:00,1.07514,1.07436,16,RSI=19.1,4.800000000000028,1
GBPCHF,SELL,2025-07-28 00:45:00,2025-07-28 15:55:00,1.06887,1.07441,182,RSI=17.6,-58.400000000001,0
GBPCHF,SELL,2025-07-29 00:15:00,2025-07-29 03:30:00,1.07328,1.07179,39,RSI=16.5,11.899999999999913,1
GBPCHF,SELL,2025-07-30 00:10:00,2025-07-30 01:35:00,1.07563,1.07493,17,RSI=16.8,4.000000000001449,1
GBPCHF,SELL,2025-07-30 06:00:00,2025-07-30 15:40:00,1.07537,1.07776,116,RSI=17.3,-26.90000000000114,0
GBPCHF,SELL,2025-07-31 00:10:00,2025-07-31 01:10:00,1.07846,1.07751,12,RSI=18.3,6.500000000000063,1
GBPCHF,SELL,2025-08-01 06:00:00,2025-08-01 18:05:00,1.07431,1.06723,145,RSI=15.1,67.80000000000197,1
GBPCHF,SELL,2025-08-04 07:20:00,2025-08-04 18:50:00,1.07112,1.07296,138,RSI=18.8,-21.399999999998414,0
GBPCHF,SELL,2025-08-05 01:50:00,2025-08-05 12:35:00,1.07459,1.0757,129,RSI=15.0,-14.100000000001662,0
GBPCHF,SELL,2025-08-06 00:05:00,2025-08-06 04:30:00,1.07345,1.0738,53,RSI=16.1,-6.500000000000725,0
GBPCHF,SELL,2025-08-08 02:15:00,2025-08-08 13:25:00,1.08474,1.08423,134,RSI=13.7,2.100000000000104,1
GBPCHF,SELL,2025-08-11 10:10:00,2025-08-11 22:10:00,1.08869,1.08913,144,RSI=13.6,-7.3999999999999595,0
GBPCHF,SELL,2025-08-12 00:15:00,2025-08-12 01:05:00,1.09131,1.09043,10,RSI=18.0,5.799999999999918,1
GBPCHF,SELL,2025-08-13 11:40:00,2025-08-13 22:10:00,1.09006,1.0902,125,RSI=19.5,-4.40000000000029,0
GBPCHF,SELL,2025-08-14 00:15:00,2025-08-14 12:20:00,1.09328,1.09361,145,RSI=19.7,-6.2999999999994145,0
GBPCHF,SELL,2025-08-15 01:20:00,2025-08-15 06:15:00,1.09274,1.09236,59,RSI=12.5,0.8000000000004693,1
GBPCHF,SELL,2025-08-15 11:15:00,2025-08-15 15:30:00,1.09222,1.09191,51,RSI=19.9,0.10000000000032444,1
GBPCHF,SELL,2025-08-18 09:15:00,2025-08-18 15:35:00,1.09324,1.09155,76,RSI=18.0,13.899999999999693,1
GBPCHF,SELL,2025-08-19 21:10:00,2025-08-19 22:15:00,1.08975,1.08745,12,RSI=18.1,19.999999999999687,1
GBPCHF,SELL,2025-08-19 23:30:00,2025-08-20 03:15:00,1.08937,1.08921,45,RSI=8.7,-1.4000000000006205,0
GBPCHF,SELL,2025-08-20 07:10:00,2025-08-20 11:05:00,1.091,1.08953,47,RSI=19.7,11.699999999998603,1
GBPCHF,SELL,2025-08-21 10:45:00,2025-08-21 22:05:00,1.08533,1.08235,136,RSI=18.3,26.799999999999827,1
GBPCHF,SELL,2025-08-25 03:35:00,2025-08-25 08:15:00,1.08386,1.08364,56,RSI=16.3,-0.7999999999989102,0
GBPCHF,SELL,2025-08-25 12:40:00,2025-08-25 22:05:00,1.08435,1.08206,112,RSI=19.1,19.899999999999032,1
GBPCHF,SELL,2025-08-27 00:25:00,2025-08-27 12:05:00,1.08301,1.08344,140,RSI=17.7,-7.299999999999304,0
GBPCHF,SELL,2025-08-27 17:25:00,2025-08-27 22:10:00,1.08282,1.0814,56,RSI=18.3,11.199999999999768,1
GBPCHF,SELL,2025-08-28 07:20:00,2025-08-28 08:25:00,1.08293,1.0818,13,RSI=18.9,8.299999999998533,1
GBPCHF,SELL,2025-08-28 23:30:00,2025-08-29 00:45:00,1.0831,1.08294,15,RSI=11.3,-1.4000000000006205,0
GBPCHF,SELL,2025-08-29 03:10:00,2025-08-29 06:55:00,1.0839,1.08277,45,RSI=15.3,8.300000000000754,1
GBPCHF,SELL,2025-08-29 19:35:00,2025-08-31 22:10:00,1.08038,1.07762,30,RSI=18.3,24.599999999998737,1
GBPCHF,SELL,2025-09-01 00:15:00,2025-09-01 03:40:00,1.0814,1.08156,41,RSI=18.9,-4.6000000000016,0
GBPCHF,SELL,2025-09-01 13:10:00,2025-09-01 18:05:00,1.08305,1.08493,59,RSI=15.6,-21.799999999998814,0
GBPCHF,SELL,2025-09-01 23:30:00,2025-09-02 03:30:00,1.08446,1.08364,48,RSI=15.9,5.200000000000428,1
GBPCHF,SELL,2025-09-02 17:55:00,2025-09-02 22:10:00,1.07647,1.0759,50,RSI=19.1,2.699999999999594,1
GBPCHF,SELL,2025-09-03 07:50:00,2025-09-03 22:20:00,1.07738,1.0801,173,RSI=19.7,-30.200000000000554,0
GBPCHF,SELL,2025-09-04 09:40:00,2025-09-04 17:30:00,1.08235,1.08268,94,RSI=18.9,-6.300000000001635,0
GBPCHF,SELL,2025-09-05 00:25:00,2025-09-05 08:45:00,1.08217,1.08142,100,RSI=18.0,4.500000000000283,1
GBPCHF,SELL,2025-09-08 18:20:00,2025-09-08 22:05:00,1.07517,1.07323,44,RSI=18.9,16.400000000000528,1
GBPCHF,SELL,2025-09-09 09:00:00,2025-09-09 20:50:00,1.07658,1.07843,142,RSI=18.6,-21.49999999999907,0
GBPCHF,SELL,2025-09-09 23:30:00,2025-09-10 06:05:00,1.07826,1.07792,79,RSI=14.2,0.40000000000006936,1
GBPCHF,SELL,2025-09-10 17:30:00,2025-09-10 22:10:00,1.0813,1.0793,56,RSI=19.3,17.000000000000018,1
GBPCHF,SELL,2025-09-11 16:35:00,2025-09-11 22:10:00,1.07985,1.07874,66,RSI=14.9,8.099999999999444,1
GBPCHF,SELL,2025-09-11 23:25:00,2025-09-12 04:50:00,1.08031,1.07965,65,RSI=15.2,3.600000000001049,1
GBPCHF,SELL,2025-09-12 11:05:00,2025-09-14 22:30:00,1.0804,1.07821,135,RSI=19.9,18.900000000001363,1
GBPCHF,SELL,2025-09-14 23:40:00,2025-09-15 15:05:00,1.07958,1.08037,185,RSI=16.7,-10.900000000000682,0
GBPCHF,SELL,2025-09-15 23:25:00,2025-09-16 08:20:00,1.08076,1.08002,107,RSI=20.0,4.399999999999628,1
GBPCHF,SELL,2025-09-17 13:20:00,2025-09-17 19:15:00,1.0745,1.07354,71,RSI=16.0,6.600000000000718,1
GBPCHF,SELL,2025-09-18 03:55:00,2025-09-18 16:20:00,1.07523,1.07287,149,RSI=13.1,20.599999999999177,1
GBPCHF,SELL,2025-09-18 21:20:00,2025-09-18 22:25:00,1.07421,1.07222,12,RSI=19.5,16.900000000001583,1
GBPCHF,SELL,2025-09-22 00:05:00,2025-09-22 08:15:00,1.07207,1.07174,98,RSI=16.1,0.3000000000016347,1
GBPCHF,SELL,2025-09-23 01:15:00,2025-09-23 02:40:00,1.07089,1.07004,17,RSI=19.7,5.499999999997953,1
GBPCHF,SELL,2025-09-23 04:45:00,2025-09-23 10:15:00,1.0702,1.06941,66,RSI=17.6,4.900000000000683,1
GBPCHF,SELL,2025-09-24 00:15:00,2025-09-24 12:50:00,1.07038,1.06949,151,RSI=18.2,5.900000000000573,1
GBPCHF,SELL,2025-09-24 16:05:00,2025-09-24 20:55:00,1.06908,1.06944,58,RSI=16.7,-6.599999999999159,0
GBPCHF,SELL,2025-09-25 03:05:00,2025-09-25 12:45:00,1.06955,1.06843,116,RSI=18.0,8.200000000000099,1
GBPCHF,SELL,2025-09-29 12:10:00,2025-09-29 22:05:00,1.07143,1.06959,118,RSI=16.9,15.400000000000638,1
GBPCHF,SELL,2025-09-29 23:35:00,2025-09-30 08:00:00,1.0715,1.07033,101,RSI=19.6,8.699999999998933,1
GBPCHF,SELL,2025-09-30 10:25:00,2025-09-30 17:40:00,1.07145,1.06951,87,RSI=11.2,16.400000000000528,1
GBPCHF,SELL,2025-10-01 00:15:00,2025-10-01 06:05:00,1.07048,1.06926,70,RSI=19.4,9.199999999999989,1
GBPCHF,SELL,2025-10-01 11:55:00,2025-10-01 17:00:00,1.07465,1.07553,61,RSI=18.0,-11.799999999999917,0
GBPCHF,SELL,2025-10-02 00:15:00,2025-10-02 12:00:00,1.07421,1.07231,141,RSI=19.6,16.000000000000128,1
GBPCHF,SELL,2025-10-03 14:40:00,2025-10-05 22:05:00,1.07172,1.07002,89,RSI=8.4,14.000000000000348,1
GBPCHF,SELL,2025-10-05 23:20:00,2025-10-06 12:45:00,1.07096,1.07126,161,RSI=19.9,-6.00000000000189,0
GBPCHF,SELL,2025-10-06 19:05:00,2025-10-07 06:35:00,1.07256,1.07146,137,RSI=18.8,7.999999999998788,1
GBPCHF,SELL,2025-10-08 09:25:00,2025-10-08 17:40:00,1.07496,1.07385,99,RSI=18.8,8.099999999999444,1
GBPCHF,SELL,2025-10-08 21:00:00,2025-10-09 07:50:00,1.07423,1.07274,129,RSI=18.6,11.899999999999913,1
GBPCHF,SELL,2025-10-09 13:15:00,2025-10-09 20:35:00,1.07196,1.07223,88,RSI=19.5,-5.699999999999925,0
GBPCHF,SELL,2025-10-09 23:35:00,2025-10-10 05:25:00,1.07217,1.07271,70,RSI=18.2,-8.39999999999985,0
GBPCHF,SELL,2025-10-10 15:40:00,2025-10-10 21:55:00,1.07038,1.06696,75,RSI=13.6,31.200000000002007,1
GBPCHF,SELL,2025-10-13 03:25:00,2025-10-13 17:40:00,1.07031,1.07182,171,RSI=14.9,-18.099999999999003,0
GBPCHF,SELL,2025-10-13 23:35:00,2025-10-14 05:10:00,1.07222,1.07171,67,RSI=18.2,2.100000000000104,1
GBPCHF,SELL,2025-10-14 23:45:00,2025-10-15 05:45:00,1.06707,1.06765,72,RSI=15.2,-8.80000000000025,0
GBPCHF,SELL,2025-10-15 07:30:00,2025-10-15 08:35:00,1.06879,1.06693,13,RSI=16.0,15.599999999999728,1
GBPCHF,SELL,2025-10-15 11:20:00,2025-10-15 18:15:00,1.0688,1.06623,83,RSI=18.8,22.699999999999612,1
GBPCHF,SELL,2025-10-16 06:45:00,2025-10-16 19:30:00,1.0682,1.06503,153,RSI=10.9,28.70000000000117,1
GBPCHF,SELL,2025-10-17 12:20:00,2025-10-17 14:30:00,1.06295,1.0617,26,RSI=11.0,9.499999999999734,1
GBPCHF,SELL,2025-10-17 17:45:00,2025-10-20 00:25:00,1.06293,1.06558,79,RSI=19.3,-29.50000000000041,0
