datetime,idx,up_currency,up_crossing_value,up_velocity,up_time_below,up_min_mfc,down_currency,down_crossing_value,down_velocity,down_time_above,down_max_mfc,velocity_diff,velocity_sum,outcome,reached_zero,reached_upper,fell_back,max_mfc,min_mfc_after,time_to_zero,time_to_upper,time_to_fall_back,down_velocity_abs,vel_diff_quartile,depth_bin,height_bin
2023-09-13 04:00:00,25216,USD,-0.17205985,0.05989160333333333,11,-0.38650757,AUD,0.19501602,-0.05100888333333333,14,0.4012766,0.11090048666666666,0.11090048666666666,full_continuation,True,True,False,0.25617962,-0.17205985,7.0,14.0,,0.05100888333333333,Q3,shallow_>-0.4,moderate_0.4_to_0.6
2023-09-18 20:00:00,25239,EUR,-0.13300095,0.10230249000000001,15,-0.62413838,USD,0.1917066,-0.0063825366666666605,9,0.25617962,0.10868502666666667,0.10868502666666667,full_continuation,True,True,False,0.28859279,-0.13300095,2.0,5.0,,0.0063825366666666605,Q3,deep_<-0.6,shallow_<0.4
2023-10-02 08:00:00,25298,USD,-0.09074676,0.053644043333333336,8,-0.28835105,GBP,0.14658011,-0.025147393333333334,9,0.28225384,0.07879143666666667,0.07879143666666667,full_continuation,True,True,True,1.08584567,-0.6791203,1.0,3.0,20.0,0.025147393333333334,Q2,shallow_>-0.4,shallow_<0.4
2023-10-13 04:00:00,25352,JPY,-0.12085315,0.08914011333333333,29,-0.6627024,EUR,0.17741185,-0.011072239999999992,3,0.23260046,0.10021235333333332,0.10021235333333332,full_continuation,True,True,True,0.28548938,-0.29332652,2.0,3.0,18.0,0.011072239999999992,Q2,deep_<-0.6,shallow_<0.4
2023-10-13 04:00:00,25352,JPY,-0.12085315,0.08914011333333333,29,-0.6627024,GBP,0.17253163,-0.011634230000000004,1,0.21273335,0.10077434333333334,0.10077434333333334,full_continuation,True,True,True,0.28548938,-0.29332652,2.0,3.0,18.0,0.011634230000000004,Q2,deep_<-0.6,shallow_<0.4
2023-10-17 00:00:00,25364,AUD,-0.19310135,0.11658073000000001,15,-0.79988778,JPY,0.17115205,-0.027686206666666675,9,0.28548938,0.14426693666666668,0.14426693666666668,full_continuation,True,True,True,0.64427661,-0.44204167,2.0,3.0,19.0,0.027686206666666675,Q3,deep_<-0.6,shallow_<0.4
2023-10-24 20:00:00,25400,USD,-0.19465943,0.03979236666666666,7,-0.43755569,EUR,0.16559406,-0.07824443333333335,26,0.69125179,0.11803680000000001,0.11803680000000001,full_continuation,True,True,True,0.61384228,-0.24441282,3.0,5.0,24.0,0.07824443333333335,Q3,moderate_-0.6_to_-0.4,high_>0.6
2023-10-31 20:00:00,25431,CAD,-0.16180073,0.10730634,38,-0.56328005,NZD,0.14065905,-0.05153582333333332,5,0.29526652,0.1588421633333333,0.1588421633333333,full_continuation,True,True,False,0.28474906,-0.16180073,3.0,12.0,,0.05153582333333332,Q4_high,moderate_-0.6_to_-0.4,shallow_<0.4
2023-11-03 12:00:00,25447,EUR,-0.17994566,0.010179269999999999,4,-0.22454015,CAD,0.14050722,-0.045700166666666674,4,0.28474906,0.05587943666666667,0.05587943666666667,full_continuation,True,True,False,0.45192463,-0.18799298,4.0,7.0,,0.045700166666666674,Q1_low,shallow_>-0.4,shallow_<0.4
2023-11-07 16:00:00,25461,USD,-0.17004075,0.12081251,19,-1.43920077,NZD,0.1783899,-0.09033834666666667,25,1.05597095,0.21115085666666666,0.21115085666666666,full_continuation,True,True,False,0.71406604,-0.17004075,2.0,3.0,,0.09033834666666667,Q4_high,deep_<-0.6,high_>0.6
2023-11-10 12:00:00,25478,JPY,-0.18835156,-0.0007615800000000025,2,-0.2240653,CHF,0.18598548,-0.03513455666666666,15,0.49885875,0.03437297666666665,0.03589613666666666,immediate_reversal,False,False,True,-0.0777265,-0.98309315,,,1.0,0.03513455666666666,Q1_low,shallow_>-0.4,moderate_0.4_to_0.6
2023-11-22 12:00:00,25528,CHF,-0.15208152,0.04454614666666667,9,-0.33011197,JPY,0.11806625,-0.17623167666666664,19,1.29340076,0.22077782333333332,0.22077782333333332,reached_zero_then_reversed,True,False,True,0.13860066,-0.22781745,3.0,,24.0,0.17623167666666664,Q4_high,shallow_>-0.4,high_>0.6
2023-11-22 12:00:00,25528,CHF,-0.15208152,0.04454614666666667,9,-0.33011197,AUD,0.19190494,-0.031740983333333334,12,0.42526594,0.07628713000000001,0.07628713000000001,reached_zero_then_reversed,True,False,True,0.13860066,-0.22781745,3.0,,24.0,0.031740983333333334,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2023-12-10 20:00:00,25605,EUR,-0.18625475,0.056871526666666665,49,-1.47186595,AUD,0.1893285,-0.009693956666666661,3,0.2397271,0.06656548333333333,0.06656548333333333,full_continuation,True,True,False,0.5377984,-0.18625475,5.0,12.0,,0.009693956666666661,Q1_low,deep_<-0.6,shallow_<0.4
2023-12-18 20:00:00,25642,USD,-0.10802734,0.18495762999999998,21,-1.40412762,AUD,0.18646227,-0.09111999333333332,19,0.64411269,0.2760776233333333,0.2760776233333333,reached_zero_then_reversed,True,False,True,0.08486454,-0.51437065,1.0,,10.0,0.09111999333333332,Q4_high,deep_<-0.6,high_>0.6
2023-12-18 20:00:00,25642,CHF,-0.11121241,0.09615724666666668,12,-0.46803207,AUD,0.18646227,-0.09111999333333332,19,0.64411269,0.18727724,0.18727724,full_continuation,True,True,False,0.51865126,-0.11121241,2.0,4.0,,0.09111999333333332,Q4_high,moderate_-0.6_to_-0.4,high_>0.6
2024-01-03 04:00:00,25702,GBP,-0.15986388,0.02903414666666666,4,-0.24696632,JPY,0.1730359,-0.07897905000000001,11,0.47032011,0.10801319666666667,0.10801319666666667,full_continuation,True,True,False,0.78609854,-0.15986388,2.0,4.0,,0.07897905000000001,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2024-01-10 00:00:00,25732,AUD,-0.1304581,0.04417621,28,-0.5410935,GBP,0.18164936,-0.04189762,26,0.78609854,0.08607382999999999,0.08607382999999999,reached_zero_then_reversed,True,False,True,0.04943427,-0.44190728,6.0,,21.0,0.04189762,Q2,moderate_-0.6_to_-0.4,high_>0.6
2024-01-10 00:00:00,25732,AUD,-0.1304581,0.04417621,28,-0.5410935,JPY,0.13060446,-0.01370362,1,0.22989473,0.05787983,0.05787983,reached_zero_then_reversed,True,False,True,0.04943427,-0.44190728,6.0,,21.0,0.01370362,Q1_low,moderate_-0.6_to_-0.4,shallow_<0.4
2024-01-12 20:00:00,25749,JPY,-0.17222815,0.09420846000000001,13,-0.62678128,EUR,0.18592696,-0.047725123333333334,12,0.38448831,0.14193358333333334,0.14193358333333334,full_continuation,True,True,True,0.20057131,-0.70693411,3.0,8.0,13.0,0.047725123333333334,Q3,deep_<-0.6,shallow_<0.4
2024-01-19 04:00:00,25776,AUD,-0.13896911,0.11825114333333332,23,-0.77809315,EUR,0.18828276,-0.016469583333333333,13,0.44463082,0.13472072666666665,0.13472072666666665,full_continuation,True,True,False,0.44503452,-0.18664807,1.0,3.0,,0.016469583333333333,Q3,deep_<-0.6,moderate_0.4_to_0.6
2024-01-23 12:00:00,25791,CHF,-0.15855847,0.038630830000000005,22,-0.616673,AUD,0.19490354,-0.06202929666666668,12,0.44503452,0.10066012666666668,0.10066012666666668,full_continuation,True,True,False,0.47775249,-0.15855847,4.0,7.0,,0.06202929666666668,Q2,deep_<-0.6,moderate_0.4_to_0.6
2024-02-01 08:00:00,25833,EUR,-0.1766751,0.06794541333333333,30,-0.67205067,NZD,0.1730301,-0.049070033333333325,9,0.3946115,0.11701544666666666,0.11701544666666666,full_continuation,True,True,True,0.23605828,-0.23585717,2.0,16.0,26.0,0.049070033333333325,Q3,deep_<-0.6,shallow_<0.4
2024-02-02 12:00:00,25840,USD,0.07358362,0.10259408333333332,3,-0.2817397,JPY,0.19609019,-0.11455199666666666,12,0.78636217,0.21714607999999996,0.21714607999999996,full_continuation,True,True,False,0.95919408,-0.18786485,0.0,2.0,,0.11455199666666666,Q4_high,shallow_>-0.4,high_>0.6
2024-02-02 12:00:00,25840,USD,0.07358362,0.10259408333333332,3,-0.2817397,CHF,0.1876724,-0.016683580000000003,4,0.30095951,0.11927766333333333,0.11927766333333333,full_continuation,True,True,False,0.95919408,-0.18786485,0.0,2.0,,0.016683580000000003,Q3,shallow_>-0.4,shallow_<0.4
2024-02-06 00:00:00,25850,AUD,-0.17297431,0.07905579,21,-0.78976644,EUR,0.1936722,0.008133559999999993,1,0.23605828,0.07092223,0.08718935,reached_zero_then_reversed,True,False,True,0.15923924,-0.22497436,3.0,,19.0,0.008133559999999993,Q2,deep_<-0.6,shallow_<0.4
2024-02-06 00:00:00,25850,NZD,-0.18323408,0.027937289999999993,8,-0.27680306,EUR,0.1936722,0.008133559999999993,1,0.23605828,0.01980373,0.03607084999999999,full_continuation,True,True,False,0.85668651,-0.18323408,5.0,8.0,,0.008133559999999993,Q1_low,shallow_>-0.4,shallow_<0.4
2024-02-07 16:00:00,25860,EUR,-0.14631445,0.00754600666666666,1,-0.23585717,USD,0.14598524,-0.14751551333333332,18,0.95919408,0.15506151999999998,0.15506151999999998,full_continuation,True,True,False,0.30883546,-0.14631445,5.0,11.0,,0.14751551333333332,Q4_high,shallow_>-0.4,high_>0.6
2024-02-21 08:00:00,25920,USD,-0.19705574,-0.01584289,2,-0.21460794,EUR,0.17718264,-0.013281386666666664,3,0.23222414,-0.0025615033333333346,0.029124276666666664,reached_zero_then_reversed,True,False,True,0.14666245,-0.36433598,20.0,,5.0,0.013281386666666664,Q1_low,shallow_>-0.4,shallow_<0.4
2024-02-21 12:00:00,25921,CHF,-0.1796164,0.05380583666666666,8,-0.36532474,AUD,0.15070738,-0.042385246666666675,21,0.50874526,0.09619108333333334,0.09619108333333334,full_continuation,True,True,False,0.32109852,-0.1796164,4.0,27.0,,0.042385246666666675,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2024-02-28 04:00:00,25950,CAD,-0.19925224,0.02490924333333334,4,-0.2862895,GBP,0.1887152,-0.04229075666666666,20,0.46642384,0.0672,0.0672,reached_zero_then_reversed,True,False,True,0.02851982,-0.32913299,17.0,,1.0,0.04229075666666666,Q1_low,shallow_>-0.4,moderate_0.4_to_0.6
2024-02-29 16:00:00,25959,CAD,-0.19846279,0.04355673333333334,6,-0.32913299,CHF,0.17670283,-0.11260139000000002,11,0.58561783,0.15615812333333337,0.15615812333333337,reached_zero_then_reversed,True,False,True,0.02851982,-0.39212126,8.0,,19.0,0.11260139000000002,Q4_high,shallow_>-0.4,moderate_0.4_to_0.6
2024-03-04 08:00:00,25970,NZD,-0.07999653,0.13764056666666666,28,-1.18341638,JPY,0.08442305,-0.13233092,19,0.97585875,0.26997148666666665,0.26997148666666665,full_continuation,True,True,True,0.41456258,-0.22043203,2.0,20.0,11.0,0.13233092,Q4_high,deep_<-0.6,high_>0.6
2024-03-06 20:00:00,25985,CAD,-0.17129283,0.06734501666666666,7,-0.39212126,EUR,0.19589595,-0.046670823333333326,16,0.48808422,0.11401583999999998,0.11401583999999998,reached_zero_then_reversed,True,False,True,0.15285126,-0.39062825,28.0,,2.0,0.046670823333333326,Q3,shallow_>-0.4,moderate_0.4_to_0.6
2024-03-12 08:00:00,26007,CAD,-0.17790597,0.07021846666666667,12,-0.39062825,GBP,0.13462522,-0.032651033333333336,7,0.26324446,0.1028695,0.1028695,full_continuation,True,True,False,0.29720616,-0.17790597,6.0,8.0,,0.032651033333333336,Q2,shallow_>-0.4,shallow_<0.4
2024-03-13 04:00:00,26012,NZD,-0.17936224,-0.002455253333333333,2,-0.25457358,JPY,0.03523072,-0.07979780333333335,31,1.06989804,0.07734255000000001,0.08225305666666669,immediate_reversal,False,False,True,-0.06398327,-0.65095114,,,3.0,0.07979780333333335,Q2,shallow_>-0.4,high_>0.6
2024-03-14 00:00:00,26017,NZD,-0.14190113,0.012883720000000006,2,-0.21479855,USD,0.18986979,-0.0183749,6,0.29235581,0.03125862000000001,0.03125862000000001,immediate_reversal,False,False,True,-0.06398327,-0.65095114,,,6.0,0.0183749,Q1_low,shallow_>-0.4,shallow_<0.4
2024-03-14 16:00:00,26021,GBP,-0.19109842,0.046514713333333325,8,-0.37267135,EUR,0.16403209,-0.042123589999999995,6,0.30453536,0.08863830333333332,0.08863830333333332,full_continuation,True,True,False,0.54996201,-0.19109842,4.0,16.0,,0.042123589999999995,Q2,shallow_>-0.4,shallow_<0.4
2024-03-17 20:00:00,26029,CHF,-0.15709463,0.03667238666666667,8,-0.35476668,CAD,0.19645273,-0.024240850000000008,3,0.26917528,0.060913236666666676,0.060913236666666676,immediate_reversal,False,False,True,-0.0317792,-0.98034777,,,5.0,0.024240850000000008,Q1_low,shallow_>-0.4,shallow_<0.4
2024-03-18 08:00:00,26032,AUD,-0.18879464,-0.0013411800000000067,1,-0.20097396,CAD,0.15741702,-0.013011903333333333,2,0.23613505,0.011670723333333327,0.01435308333333334,full_continuation,True,True,True,0.84053511,-0.29165629,13.0,15.0,1.0,0.013011903333333333,Q1_low,shallow_>-0.4,shallow_<0.4
2024-03-22 12:00:00,26057,JPY,-0.12708861,0.24133903,32,-1.37304797,EUR,0.18958948,-0.0656749,20,0.46079236,0.30701393,0.30701393,full_continuation,True,True,False,0.54790791,-0.12708861,1.0,3.0,,0.0656749,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2024-03-29 12:00:00,26088,AUD,-0.19397059,0.0057712666666666634,4,-0.2431299,USD,0.14162321,-0.02819106,5,0.23881046,0.03396232666666667,0.03396232666666667,full_continuation,True,True,True,0.97346368,-0.2644468,12.0,17.0,2.0,0.02819106,Q1_low,shallow_>-0.4,shallow_<0.4
2024-04-03 12:00:00,26107,GBP,-0.17365967,0.03473639333333334,11,-0.29716117,USD,0.13725144,-0.07686119333333334,11,0.38074512,0.11159758666666668,0.11159758666666668,full_continuation,True,True,False,0.27759036,-0.17365967,3.0,26.0,,0.07686119333333334,Q3,shallow_>-0.4,shallow_<0.4
2024-04-08 08:00:00,26125,USD,-0.14756486,0.06971767999999999,15,-0.77192524,CHF,0.12048614,-0.036732429999999996,4,0.28351861,0.10645010999999999,0.10645010999999999,full_continuation,True,True,True,1.54821645,-0.3179025,3.0,13.0,11.0,0.036732429999999996,Q2,deep_<-0.6,shallow_<0.4
2024-04-10 12:00:00,26138,USD,0.21797516,0.13863598333333335,2,-0.3179025,GBP,0.12313269,-0.05148589,5,0.29647004,0.19012187333333336,0.19012187333333336,full_continuation,True,True,False,1.54821645,0.21797516,0.0,0.0,,0.05148589,Q4_high,shallow_>-0.4,shallow_<0.4
2024-04-10 12:00:00,26138,USD,0.21797516,0.13863598333333335,2,-0.3179025,AUD,0.17068495,-0.09945968666666666,31,0.97346368,0.23809567,0.23809567,full_continuation,True,True,False,1.54821645,0.21797516,0.0,0.0,,0.09945968666666666,Q4_high,shallow_>-0.4,high_>0.6
2024-04-10 12:00:00,26138,CAD,-0.15465231,0.05225033666666667,24,-0.79420076,GBP,0.12313269,-0.05148589,5,0.29647004,0.10373622666666667,0.10373622666666667,partial_continuation,True,False,False,0.12129116,-0.15465231,4.0,,,0.05148589,Q2,deep_<-0.6,shallow_<0.4
2024-04-10 12:00:00,26138,CAD,-0.15465231,0.05225033666666667,24,-0.79420076,AUD,0.17068495,-0.09945968666666666,31,0.97346368,0.15171002333333333,0.15171002333333333,partial_continuation,True,False,False,0.12129116,-0.15465231,4.0,,,0.09945968666666666,Q3,deep_<-0.6,high_>0.6
2024-04-11 12:00:00,26144,CHF,-0.02926356,0.09695006333333332,10,-0.40724385,NZD,0.11407346,-0.05692860666666666,13,0.71924948,0.15387867,0.15387867,full_continuation,True,True,False,0.70413453,-0.02926356,1.0,5.0,,0.05692860666666666,Q3,moderate_-0.6_to_-0.4,high_>0.6
2024-04-18 04:00:00,26173,NZD,-0.17090445,0.07020624,23,-0.81738178,GBP,0.1379566,-0.06605541,8,0.41224436,0.13626165,0.13626165,full_continuation,True,True,True,0.36479896,-0.20537048,4.0,21.0,11.0,0.06605541,Q3,deep_<-0.6,moderate_0.4_to_0.6
2024-04-19 00:00:00,26178,JPY,0.08208423,0.1347705,14,-0.62903299,EUR,0.1914548,-0.06528124666666667,10,0.48701479,0.20005174666666664,0.20005174666666664,reached_zero_then_reversed,True,False,True,0.08208423,-0.89692018,0.0,,13.0,0.06528124666666667,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2024-04-22 00:00:00,26185,NZD,-0.12692617,0.015047786666666665,1,-0.20537048,CHF,0.10949047,-0.05616785333333333,7,0.4739859,0.07121564,0.07121564,full_continuation,True,True,False,0.36479896,-0.16926748,5.0,9.0,,0.05616785333333333,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2024-05-02 04:00:00,26235,CHF,-0.15541966,0.05081830333333334,6,-0.37092935,USD,0.15596425,-0.056966316666666676,9,0.56729129,0.10778462000000003,0.10778462000000003,full_continuation,True,True,False,0.37344142,-0.15541966,6.0,9.0,,0.056966316666666676,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2024-05-29 12:00:00,26355,USD,-0.05684957,0.12645957,11,-0.55756112,AUD,0.16058727,-0.05559830333333334,9,0.34749902,0.18205787333333334,0.18205787333333334,full_continuation,True,True,True,0.40974982,-0.96406773,1.0,2.0,15.0,0.05559830333333334,Q4_high,moderate_-0.6_to_-0.4,shallow_<0.4
2024-05-31 08:00:00,26366,CAD,-0.11948936,0.08468238666666666,8,-0.38364931,JPY,0.06210584,-0.03859618333333334,2,0.23460181,0.12327857,0.12327857,reached_zero_then_reversed,True,False,True,0.12321087,-1.10460015,2.0,,11.0,0.03859618333333334,Q3,shallow_>-0.4,shallow_<0.4
2024-05-31 08:00:00,26366,AUD,-0.17826494,0.03806072,7,-0.31176531,JPY,0.06210584,-0.03859618333333334,2,0.23460181,0.07665690333333333,0.07665690333333333,full_continuation,True,True,True,0.21046302,-0.4950592,8.0,10.0,1.0,0.03859618333333334,Q2,shallow_>-0.4,shallow_<0.4
2024-06-06 12:00:00,26392,USD,-0.13964467,0.08962910666666668,22,-0.96406773,JPY,0.17345524,-0.10676276999999999,13,0.76957398,0.1963918766666667,0.1963918766666667,full_continuation,True,True,True,0.96479762,-0.47781155,6.0,6.0,26.0,0.10676276999999999,Q4_high,deep_<-0.6,high_>0.6
2024-06-13 04:00:00,26421,EUR,-0.12317485,0.12802957333333334,20,-0.91182369,GBP,0.17761271,-0.09710907,20,0.51623652,0.22513864333333333,0.22513864333333333,reached_zero_then_reversed,True,False,True,0.13567521,-0.63438982,23.0,,4.0,0.09710907,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2024-06-14 08:00:00,26428,JPY,-0.0815125,0.06223314666666666,15,-0.40394449,NZD,0.18500601,-0.12068129333333334,12,0.75692329,0.18291444,0.18291444,immediate_reversal,False,False,True,-0.01227138,-0.63032556,,,12.0,0.12068129333333334,Q4_high,moderate_-0.6_to_-0.4,high_>0.6
2024-06-18 12:00:00,26442,EUR,-0.14487939,0.08625313666666667,17,-0.63438982,USD,0.13220753,-0.08095770666666667,9,0.51852858,0.16721084333333336,0.16721084333333336,reached_zero_then_reversed,True,False,True,0.18219493,-0.2006553,2.0,,17.0,0.08095770666666667,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2024-06-20 12:00:00,26454,USD,-0.19890345,0.04406781999999999,8,-0.36884379,CHF,0.15384384,-0.12237072666666665,27,1.03711482,0.16643854666666663,0.16643854666666663,full_continuation,True,True,False,0.55385464,-0.19890345,3.0,5.0,,0.12237072666666665,Q4_high,shallow_>-0.4,high_>0.6
2024-06-26 20:00:00,26481,CHF,-0.19965562,0.04897057999999999,23,-0.65446342,GBP,0.12723743,-0.07219877333333333,6,0.35218645,0.12116935333333331,0.12116935333333331,immediate_reversal,False,False,True,-0.18474537,-0.67373134,,,2.0,0.07219877333333333,Q3,deep_<-0.6,shallow_<0.4
2024-06-26 20:00:00,26481,CHF,-0.19965562,0.04897057999999999,23,-0.65446342,CAD,0.18642778,-0.02185714333333333,26,0.78956445,0.07082772333333331,0.07082772333333331,immediate_reversal,False,False,True,-0.18474537,-0.67373134,,,2.0,0.02185714333333333,Q2,deep_<-0.6,high_>0.6
2024-06-30 20:00:00,26494,NZD,-0.17005426,0.05947990666666666,16,-0.47707671,USD,0.15789246,-0.06930787666666666,13,0.52602391,0.12878778333333332,0.12878778333333332,full_continuation,True,True,True,0.2995602,-0.28346134,22.0,27.0,8.0,0.06930787666666666,Q3,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2024-07-11 12:00:00,26547,JPY,0.2459343,0.25308364,9,-0.55597205,EUR,0.16703563,-0.007841763333333335,2,0.28297686,0.26092540333333336,0.26092540333333336,full_continuation,True,True,False,1.8215678,0.2459343,0.0,0.0,,0.007841763333333335,Q4_high,moderate_-0.6_to_-0.4,shallow_<0.4
2024-07-11 12:00:00,26547,JPY,0.2459343,0.25308364,9,-0.55597205,CAD,-0.00738182,-0.13291752999999998,6,0.39242638,0.38600117,0.38600117,full_continuation,True,True,False,1.8215678,0.2459343,0.0,0.0,,0.13291752999999998,Q4_high,moderate_-0.6_to_-0.4,shallow_<0.4
2024-07-29 16:00:00,26622,AUD,-0.10113908,0.13974386333333336,62,-1.78206782,CHF,0.06273123,-0.18844295666666666,21,1.39982599,0.32818682,0.32818682,full_continuation,True,True,True,0.31055004,-1.35443518,1.0,3.0,8.0,0.18844295666666666,Q4_high,,high_>0.6
2024-07-30 16:00:00,26628,JPY,-0.02210822,0.11155147,3,-0.37230725,AUD,0.17692737,-0.04454089000000001,3,0.31055004,0.15609236,0.15609236,full_continuation,True,True,False,2.06635106,-0.02210822,1.0,2.0,,0.04454089000000001,Q4_high,shallow_>-0.4,shallow_<0.4
2024-07-31 00:00:00,26630,CHF,-0.11186518,0.085225,5,-0.36754018,USD,0.19039678,-0.04655364000000001,9,0.3300577,0.13177864,0.13177864,full_continuation,True,True,False,2.3416136,-0.11186518,2.0,5.0,,0.04655364000000001,Q3,shallow_>-0.4,shallow_<0.4
2024-08-07 16:00:00,26665,USD,-0.17960357,0.12175901000000001,30,-0.79435572,EUR,0.08459044,-0.10403095000000001,16,0.97232523,0.22578996,0.22578996,immediate_reversal,False,False,True,-0.01802807,-0.38927161,,,25.0,0.10403095000000001,Q4_high,deep_<-0.6,high_>0.6
2024-08-11 20:00:00,26679,EUR,-0.19722605,0.021081893333333334,9,-0.30030819,CAD,0.19640723,-0.05478347333333333,17,0.88389417,0.07586536666666667,0.07586536666666667,full_continuation,True,True,False,0.56219009,-0.19722605,10.0,14.0,,0.05478347333333333,Q2,shallow_>-0.4,high_>0.6
2024-08-12 00:00:00,26680,JPY,-0.18464461,0.057110650000000006,15,-0.9015103,NZD,0.16064328,-0.12501386,16,0.88409756,0.18212451000000002,0.18212451000000002,immediate_reversal,False,False,True,-0.05305835,-0.38391903,,,7.0,0.12501386,Q4_high,deep_<-0.6,high_>0.6
2024-08-13 08:00:00,26688,JPY,-0.19825634,-0.022052243333333332,1,-0.24332295,AUD,0.17737268,-0.047481836666666666,24,1.01803938,0.025429593333333333,0.06953408,immediate_reversal,False,False,True,-0.01784318,-0.38391903,,,13.0,0.047481836666666666,Q1_low,shallow_>-0.4,high_>0.6
2024-08-29 16:00:00,26764,JPY,-0.17900672,0.012323003333333332,3,-0.24824635,CAD,0.12387758,-0.010866976666666662,1,0.20452545,0.023189979999999992,0.023189979999999992,full_continuation,True,True,True,1.14026452,-0.62716783,20.0,22.0,6.0,0.010866976666666662,Q1_low,shallow_>-0.4,shallow_<0.4
2024-09-12 12:00:00,26825,GBP,-0.18452777,0.01231775666666666,3,-0.25352629,USD,0.1376782,-0.05101607,18,0.61661793,0.06333382666666666,0.06333382666666666,full_continuation,True,True,False,0.51150838,-0.18452777,6.0,11.0,,0.05101607,Q1_low,shallow_>-0.4,high_>0.6
2024-09-27 16:00:00,26894,USD,-0.17691451,-0.018907753333333333,1,-0.21707414,NZD,0.15671228,-0.00385837,1,0.20250999,-0.015049383333333333,0.022766123333333332,full_continuation,True,True,True,0.95267643,-0.31883332,11.0,13.0,5.0,0.00385837,Q1_low,shallow_>-0.4,shallow_<0.4
2024-10-01 04:00:00,26904,USD,-0.1513175,0.039868209999999994,5,-0.31883332,JPY,0.1821019,-0.06574399333333333,9,0.48901462,0.10561220333333332,0.10561220333333332,full_continuation,True,True,False,0.98386881,-0.1513175,1.0,3.0,,0.06574399333333333,Q2,shallow_>-0.4,moderate_0.4_to_0.6
2024-10-01 16:00:00,26907,CAD,0.01754014,0.21214726000000003,14,-0.88434605,CHF,0.11351156,0.0025174633333333307,1,0.20976028,0.2096297966666667,0.21466472333333336,full_continuation,True,True,False,1.04783841,-0.01981576,0.0,2.0,,0.0025174633333333307,Q4_high,deep_<-0.6,shallow_<0.4
2024-10-03 08:00:00,26917,EUR,-0.14469368,0.09595831666666667,20,-0.5850776,AUD,0.13059756,-0.06251692666666665,31,0.5635812,0.15847524333333332,0.15847524333333332,full_continuation,True,True,False,0.35368225,-0.14469368,3.0,6.0,,0.06251692666666665,Q4_high,moderate_-0.6_to_-0.4,moderate_0.4_to_0.6
2024-10-10 12:00:00,26949,AUD,-0.14768045,0.06795126666666666,18,-0.6906192,EUR,0.14638381,-0.05710776666666667,26,0.35368225,0.12505903333333335,0.12505903333333335,full_continuation,True,True,True,0.3362285,-0.52339521,2.0,4.0,22.0,0.05710776666666667,Q3,deep_<-0.6,shallow_<0.4
2024-10-11 04:00:00,26953,NZD,-0.17799938,0.08515883333333334,41,-0.78734491,GBP,0.19306798,-0.05730566000000001,17,0.41922169,0.14246449333333333,0.14246449333333333,full_continuation,True,True,False,0.40458385,-0.17799938,3.0,7.0,,0.05730566000000001,Q3,deep_<-0.6,moderate_0.4_to_0.6
2024-10-15 16:00:00,26969,CAD,-0.10860214,0.07395437333333332,26,-0.63134748,NZD,0.16391486,-0.04611538666666667,9,0.40458385,0.12006976,0.12006976,full_continuation,True,True,True,0.515515,-0.30909419,1.0,5.0,21.0,0.04611538666666667,Q3,deep_<-0.6,moderate_0.4_to_0.6
2024-10-22 08:00:00,26998,CAD,-0.18071681,0.031236943333333322,8,-0.30909419,GBP,0.08895386,-0.03941252333333334,1,0.20838158,0.07064946666666666,0.07064946666666666,full_continuation,True,True,True,0.49879375,-0.38151915,2.0,5.0,22.0,0.03941252333333334,Q2,shallow_>-0.4,shallow_<0.4
2024-11-04 04:00:00,27053,USD,-0.12625235,-0.07770438,1,-0.20484403,AUD,0.16556967,0.04009464333333334,1,0.21607678,-0.11779902333333334,0.11779902333333334,full_continuation,True,True,True,0.76692292,-0.62727258,11.0,13.0,1.0,0.04009464333333334,Q1_low,shallow_>-0.4,shallow_<0.4
2024-11-06 00:00:00,27064,USD,0.04731553,0.15234254666666666,5,-0.62727258,AUD,0.14851882,-0.09315522999999999,5,0.44000101,0.24549777666666667,0.24549777666666667,full_continuation,True,True,False,0.99603554,-0.00543217,0.0,2.0,,0.09315522999999999,Q4_high,deep_<-0.6,moderate_0.4_to_0.6
2024-11-08 08:00:00,27078,JPY,-0.11360075,0.14292513333333332,13,-0.67680655,USD,0.16327249,-0.06151554333333333,12,0.76692292,0.20444067666666665,0.20444067666666665,full_continuation,True,True,True,0.47073216,-0.3857325,1.0,3.0,18.0,0.06151554333333333,Q4_high,deep_<-0.6,high_>0.6
2024-11-08 08:00:00,27078,JPY,-0.11360075,0.14292513333333332,13,-0.67680655,CAD,0.12549161,-0.0941635,14,0.71870587,0.2370886333333333,0.2370886333333333,full_continuation,True,True,True,0.47073216,-0.3857325,1.0,3.0,18.0,0.0941635,Q4_high,deep_<-0.6,high_>0.6
